spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold,range,dissimilarity_value,cos_distance,Euclidean_distance,distance
45.0,1.0,0.0,445.0,4.0,8.0,5.0,441.0,44.0,52.0,6.0,1188634000.0,0.65,1.0,889.0,0.8,0.0,2112762400.0,1407639600.0,58.0,1.0,937.0,1.0,17.0,5.0,168.0,2.0,0.014,0.02,0.999,0.403,126.294
44.0,1.0,0.0,460.0,4.0,8.0,5.0,399.0,46.0,48.0,6.0,1098905900.0,0.63,1.0,911.0,0.82,0.0,2147483600.0,1319902000.0,62.0,1.0,983.0,1.0,16.0,5.0,155.0,2.0,5.004,0.016,0.996,0.507,126.058
44.0,1.0,0.0,453.0,4.0,8.0,5.0,395.0,36.0,45.0,6.0,1164365000.0,0.64,1.0,954.0,0.82,0.0,2147483600.0,1403145700.0,64.0,1.0,971.0,1.0,16.0,5.0,150.0,2.0,9.318,0.017,0.998,0.467,123.842
45.0,1.0,0.0,474.0,4.0,8.0,5.0,384.0,37.0,46.0,6.0,1185851100.0,0.64,1.0,950.0,0.82,0.0,2147483600.0,1377388200.0,64.0,1.0,950.0,1.0,16.0,5.0,151.0,2.0,9.525,0.015,0.998,0.546,118.016
44.0,1.0,0.0,472.0,4.0,8.0,5.0,400.0,47.0,53.0,6.0,1115786900.0,0.61,1.0,928.0,0.83,0.0,2135532500.0,1391751600.0,60.0,1.0,932.0,1.0,16.0,5.0,152.0,2.0,2.255,0.021,0.995,0.407,117.929
45.0,1.0,0.0,446.0,4.0,8.0,5.0,393.0,51.0,52.0,6.0,1137730400.0,0.65,1.0,927.0,0.82,0.0,2125192200.0,1403285000.0,61.0,1.0,958.0,1.0,16.0,5.0,169.0,2.0,0.153,0.02,0.995,0.428,116.728
44.0,1.0,0.0,462.0,4.0,8.0,5.0,393.0,36.0,46.0,6.0,1150129800.0,0.62,1.0,921.0,0.82,0.0,2147483600.0,1329974900.0,63.0,1.0,959.0,1.0,16.0,5.0,150.0,2.0,9.319,0.018,0.998,0.489,116.402
44.0,1.0,0.0,470.0,4.0,8.0,5.0,399.0,40.0,45.0,6.0,1125756500.0,0.63,1.0,924.0,0.82,0.0,2147483600.0,1358949000.0,65.0,1.0,963.0,1.0,16.0,5.0,150.0,2.0,9.642,0.016,0.998,0.558,114.284
45.0,1.0,0.0,442.0,4.0,8.0,5.0,413.0,48.0,51.0,6.0,1227243500.0,0.65,1.0,865.0,0.81,0.0,2108444800.0,1428444800.0,61.0,1.0,923.0,1.0,17.0,5.0,168.0,2.0,0.053,0.021,0.999,0.449,107.881
44.0,1.0,0.0,459.0,4.0,8.0,5.0,384.0,38.0,48.0,6.0,1090687400.0,0.61,1.0,960.0,0.83,0.0,2147483600.0,1372224800.0,63.0,1.0,978.0,1.0,16.0,5.0,156.0,2.0,7.341,0.017,0.998,0.533,107.272
44.0,1.0,0.0,475.0,4.0,8.0,5.0,384.0,45.0,49.0,6.0,1130939400.0,0.63,1.0,946.0,0.83,0.0,2119143200.0,1371051100.0,63.0,1.0,944.0,1.0,16.0,5.0,150.0,2.0,11.625,0.017,0.995,0.565,104.584
46.0,1.0,0.0,438.0,4.0,8.0,5.0,429.0,42.0,54.0,6.0,1234416400.0,0.65,1.0,898.0,0.83,0.0,2098621200.0,1369287600.0,60.0,1.0,913.0,1.0,17.0,5.0,168.0,2.0,0.013,0.021,0.997,0.489,99.256
45.0,1.0,0.0,467.0,4.0,8.0,5.0,384.0,41.0,45.0,6.0,1135356800.0,0.64,1.0,956.0,0.84,0.0,2147483600.0,1334759800.0,64.0,1.0,977.0,1.0,16.0,5.0,150.0,2.0,12.028,0.017,0.999,0.608,96.738
46.0,1.0,0.0,448.0,4.0,8.0,5.0,427.0,42.0,53.0,6.0,1254455700.0,0.65,1.0,885.0,0.81,0.0,2081058300.0,1364651800.0,58.0,1.0,922.0,1.0,16.0,5.0,170.0,2.0,0.002,0.018,0.997,0.569,94.973
46.0,1.0,0.0,462.0,4.0,8.0,5.0,384.0,43.0,52.0,6.0,1074129400.0,0.63,1.0,962.0,0.82,0.0,2147483600.0,1332857300.0,63.0,1.0,991.0,1.0,16.0,5.0,153.0,2.0,9.372,0.02,0.997,0.56,91.007
45.0,1.0,0.0,458.0,4.0,8.0,5.0,457.0,45.0,52.0,6.0,1265734400.0,0.64,1.0,862.0,0.8,0.0,2074916400.0,1389142500.0,60.0,1.0,906.0,1.0,16.0,5.0,163.0,2.0,2.011,0.02,0.997,0.54,90.468
45.0,1.0,0.0,456.0,4.0,8.0,5.0,407.0,37.0,43.0,6.0,1127799200.0,0.62,1.0,961.0,0.82,0.0,2147483600.0,1392664600.0,65.0,1.0,974.0,1.0,16.0,5.0,150.0,2.0,9.627,0.019,0.997,0.573,89.715
46.0,1.0,0.0,450.0,4.0,8.0,5.0,434.0,40.0,51.0,6.0,1306945500.0,0.65,1.0,898.0,0.81,0.0,2063385600.0,1404264800.0,60.0,1.0,908.0,1.0,17.0,5.0,173.0,2.0,0.042,0.021,0.997,0.543,87.894
45.0,1.0,0.0,439.0,4.0,8.0,5.0,436.0,49.0,50.0,6.0,1201948900.0,0.64,1.0,874.0,0.8,0.0,2041866500.0,1411378200.0,60.0,1.0,944.0,1.0,17.0,5.0,167.0,2.0,0.039,0.022,0.997,0.515,87.632
45.0,1.0,0.0,449.0,4.0,8.0,5.0,420.0,46.0,52.0,6.0,1251960200.0,0.62,1.0,859.0,0.8,0.0,2041260500.0,1357732700.0,60.0,1.0,903.0,1.0,17.0,5.0,163.0,2.0,0.123,0.023,0.996,0.499,87.254
43.0,1.0,0.0,476.0,4.0,8.0,5.0,384.0,42.0,48.0,6.0,1081985800.0,0.61,1.0,923.0,0.82,0.0,2146372400.0,1315247900.0,63.0,1.0,971.0,1.0,16.0,5.0,150.0,2.0,11.735,0.019,0.996,0.62,85.51
44.0,1.0,0.0,480.0,4.0,8.0,5.0,384.0,40.0,49.0,6.0,1105678200.0,0.61,1.0,965.0,0.82,0.0,2147483600.0,1357277600.0,65.0,1.0,973.0,1.0,16.0,5.0,157.0,2.0,9.828,0.017,0.997,0.686,85.176
45.0,1.0,0.0,467.0,4.0,8.0,5.0,384.0,39.0,46.0,6.0,1117172200.0,0.64,1.0,950.0,0.82,0.0,2147483600.0,1337034900.0,65.0,1.0,989.0,1.0,16.0,5.0,152.0,2.0,9.987,0.018,0.999,0.656,84.702
46.0,1.0,0.0,444.0,4.0,8.0,5.0,417.0,49.0,52.0,6.0,1193150000.0,0.65,1.0,895.0,0.81,0.0,2061193000.0,1397880800.0,59.0,1.0,943.0,1.0,18.0,5.0,164.0,2.0,0.007,0.023,0.998,0.516,83.334
44.0,1.0,0.0,455.0,4.0,8.0,5.0,449.0,40.0,51.0,6.0,1263024400.0,0.63,1.0,871.0,0.79,0.0,2107840000.0,1397975300.0,60.0,1.0,916.0,1.0,18.0,5.0,170.0,2.0,0.073,0.023,0.997,0.528,82.586
46.0,1.0,0.0,439.0,4.0,8.0,5.0,435.0,42.0,51.0,6.0,1258097400.0,0.67,1.0,879.0,0.79,0.0,2089678700.0,1410988500.0,60.0,1.0,931.0,1.0,16.0,5.0,177.0,2.0,0.021,0.021,0.997,0.606,79.692
46.0,1.0,0.0,436.0,4.0,8.0,5.0,414.0,48.0,52.0,6.0,1221744400.0,0.67,1.0,887.0,0.8,0.0,2039801200.0,1379009800.0,60.0,1.0,938.0,1.0,16.0,5.0,171.0,2.0,0.044,0.022,0.997,0.565,79.648
44.0,1.0,0.0,455.0,4.0,8.0,5.0,384.0,40.0,46.0,6.0,1083872000.0,0.63,1.0,976.0,0.83,0.0,2147483600.0,1363865100.0,64.0,1.0,997.0,1.0,16.0,5.0,150.0,2.0,9.832,0.019,0.998,0.659,77.649
44.0,1.0,0.0,472.0,4.0,8.0,5.0,384.0,38.0,47.0,6.0,1101698000.0,0.62,1.0,964.0,0.84,0.0,2147483600.0,1355661700.0,64.0,1.0,969.0,1.0,16.0,5.0,150.0,2.0,11.881,0.021,0.998,0.614,77.18
45.0,1.0,0.0,457.0,4.0,8.0,5.0,384.0,42.0,47.0,6.0,1073741600.0,0.61,1.0,983.0,0.84,0.0,2147483600.0,1378337900.0,63.0,1.0,990.0,1.0,16.0,5.0,150.0,2.0,14.607,0.019,0.996,0.691,75.718
44.0,1.0,0.0,476.0,4.0,8.0,5.0,384.0,40.0,43.0,6.0,1120000600.0,0.63,1.0,916.0,0.81,0.0,2147483600.0,1353247100.0,65.0,1.0,994.0,1.0,16.0,5.0,153.0,2.0,9.91,0.019,0.997,0.695,75.151
45.0,1.0,0.0,452.0,4.0,8.0,5.0,422.0,48.0,50.0,6.0,1237537000.0,0.65,1.0,856.0,0.8,0.0,2117752800.0,1380723100.0,60.0,1.0,919.0,1.0,16.0,5.0,178.0,2.0,2.062,0.021,0.995,0.648,73.78
45.0,1.0,0.0,478.0,4.0,8.0,5.0,384.0,39.0,47.0,6.0,1124702100.0,0.63,1.0,974.0,0.83,0.0,2147483600.0,1360040400.0,65.0,1.0,971.0,1.0,16.0,5.0,150.0,2.0,10.028,0.019,0.997,0.712,73.576
44.0,1.0,0.0,444.0,4.0,8.0,5.0,432.0,47.0,52.0,6.0,1226622000.0,0.64,1.0,867.0,0.81,0.0,2102412500.0,1410401000.0,59.0,1.0,934.0,1.0,18.0,5.0,173.0,2.0,0.027,0.026,0.998,0.555,69.047
44.0,1.0,0.0,465.0,4.0,8.0,5.0,390.0,38.0,46.0,6.0,1091531800.0,0.61,1.0,979.0,0.84,0.0,2147483600.0,1385057400.0,62.0,1.0,985.0,1.0,16.0,5.0,150.0,2.0,10.078,0.021,0.998,0.7,68.406
44.0,1.0,0.0,474.0,4.0,8.0,5.0,384.0,32.0,48.0,6.0,1161670900.0,0.61,1.0,967.0,0.83,0.0,2147483600.0,1355585000.0,64.0,1.0,958.0,1.0,16.0,5.0,150.0,2.0,11.98,0.024,0.998,0.635,65.877
45.0,1.0,0.0,462.0,4.0,8.0,5.0,384.0,40.0,49.0,6.0,1077108700.0,0.62,1.0,994.0,0.85,0.0,2147483600.0,1350563300.0,64.0,1.0,1000.0,1.0,16.0,5.0,150.0,2.0,12.408,0.02,0.998,0.77,65.24
44.0,1.0,0.0,440.0,4.0,8.0,5.0,463.0,43.0,52.0,6.0,1230252300.0,0.64,1.0,890.0,0.81,0.0,2122066200.0,1444812800.0,59.0,1.0,912.0,1.0,18.0,5.0,171.0,2.0,0.01,0.026,0.997,0.629,61.614
44.0,1.0,0.0,435.0,4.0,8.0,5.0,422.0,46.0,48.0,6.0,1264837100.0,0.66,1.0,857.0,0.78,0.0,2131511200.0,1410475300.0,61.0,1.0,918.0,1.0,16.0,5.0,182.0,2.0,2.032,0.024,0.994,0.684,60.744
44.0,1.0,0.0,474.0,4.0,8.0,5.0,384.0,39.0,49.0,6.0,1073741600.0,0.62,1.0,988.0,0.84,0.0,2147483600.0,1345844900.0,62.0,1.0,996.0,1.0,16.0,5.0,150.0,2.0,15.223,0.021,0.997,0.807,59.576
43.0,1.0,0.0,468.0,4.0,8.0,5.0,392.0,36.0,44.0,6.0,1113207000.0,0.61,1.0,946.0,0.82,0.0,2147483600.0,1343081900.0,65.0,1.0,954.0,1.0,16.0,5.0,150.0,2.0,10.142,0.024,0.998,0.712,58.794
44.0,1.0,0.0,463.0,4.0,8.0,5.0,384.0,45.0,45.0,6.0,1073741600.0,0.63,1.0,958.0,0.84,0.0,2147483600.0,1344306700.0,64.0,1.0,982.0,1.0,16.0,5.0,150.0,2.0,14.795,0.024,0.997,0.722,58.544
46.0,1.0,0.0,433.0,4.0,8.0,5.0,433.0,47.0,53.0,6.0,1236361700.0,0.65,1.0,889.0,0.81,0.0,1992727800.0,1388785300.0,61.0,1.0,920.0,1.0,18.0,5.0,171.0,2.0,0.038,0.028,0.997,0.608,58.407
44.0,1.0,0.0,466.0,4.0,8.0,5.0,384.0,34.0,45.0,6.0,1132389600.0,0.61,1.0,965.0,0.82,0.0,2147483600.0,1382086700.0,65.0,1.0,973.0,1.0,16.0,5.0,150.0,2.0,12.201,0.024,0.997,0.706,57.667
44.0,1.0,0.0,466.0,4.0,8.0,5.0,389.0,34.0,47.0,6.0,1099203300.0,0.62,1.0,967.0,0.83,0.0,2147483600.0,1368285200.0,66.0,1.0,978.0,1.0,16.0,5.0,150.0,2.0,10.088,0.025,0.998,0.719,56.273
45.0,1.0,0.0,475.0,4.0,8.0,5.0,384.0,42.0,49.0,6.0,1073741600.0,0.62,1.0,978.0,0.84,0.0,2147483600.0,1331033500.0,64.0,1.0,1000.0,1.0,16.0,5.0,150.0,2.0,15.464,0.02,0.997,0.872,55.888
43.0,1.0,0.0,472.0,4.0,8.0,5.0,396.0,35.0,44.0,6.0,1120483600.0,0.62,1.0,934.0,0.82,0.0,2147483600.0,1312198900.0,65.0,1.0,963.0,1.0,16.0,5.0,150.0,2.0,10.161,0.025,0.997,0.73,55.643
44.0,1.0,0.0,486.0,4.0,8.0,5.0,384.0,40.0,49.0,6.0,1073741600.0,0.62,1.0,989.0,0.84,0.0,2147483600.0,1377948400.0,64.0,1.0,975.0,1.0,16.0,5.0,150.0,2.0,15.473,0.02,0.996,0.905,53.969
46.0,1.0,0.0,449.0,4.0,8.0,5.0,439.0,51.0,55.0,6.0,1129546900.0,0.64,1.0,879.0,0.82,0.0,2055103700.0,1361960000.0,61.0,1.0,954.0,1.0,17.0,5.0,166.0,2.0,0.24,0.029,0.992,0.638,53.889
45.0,1.0,0.0,446.0,4.0,8.0,5.0,439.0,48.0,56.0,6.0,1143767800.0,0.63,1.0,901.0,0.82,0.0,2028829700.0,1402169100.0,56.0,1.0,926.0,1.0,18.0,5.0,158.0,2.0,0.042,0.031,0.994,0.611,52.922
47.0,1.0,0.0,447.0,4.0,8.0,5.0,435.0,51.0,51.0,6.0,1192901200.0,0.66,1.0,846.0,0.78,0.0,2054532100.0,1359950500.0,60.0,1.0,940.0,1.0,16.0,5.0,176.0,2.0,2.127,0.029,0.994,0.662,52.188
44.0,1.0,0.0,471.0,4.0,8.0,5.0,384.0,35.0,46.0,6.0,1091758600.0,0.63,1.0,989.0,0.82,0.0,2147483600.0,1359934300.0,63.0,1.0,985.0,1.0,16.0,5.0,150.0,2.0,12.646,0.024,0.998,0.803,51.393
45.0,1.0,0.0,444.0,4.0,8.0,5.0,410.0,51.0,54.0,6.0,1174086000.0,0.65,1.0,851.0,0.8,0.0,2002071200.0,1377338500.0,59.0,1.0,920.0,1.0,17.0,5.0,166.0,2.0,0.044,0.028,0.994,0.689,51.006
45.0,1.0,0.0,441.0,4.0,8.0,5.0,410.0,47.0,55.0,6.0,1233395700.0,0.64,1.0,887.0,0.82,0.0,2052149800.0,1416232200.0,59.0,1.0,917.0,1.0,19.0,5.0,172.0,2.0,0.014,0.029,0.997,0.667,50.956
44.0,1.0,0.0,476.0,4.0,8.0,5.0,384.0,39.0,46.0,6.0,1073741600.0,0.61,1.0,979.0,0.83,0.0,2147483600.0,1339254300.0,64.0,1.0,990.0,1.0,16.0,5.0,150.0,2.0,15.38,0.024,0.998,0.835,49.624
44.0,1.0,0.0,437.0,4.0,8.0,5.0,450.0,49.0,53.0,6.0,1213945600.0,0.63,1.0,874.0,0.81,0.0,2048154400.0,1405793300.0,59.0,1.0,899.0,1.0,17.0,5.0,175.0,2.0,0.04,0.031,0.997,0.664,48.321
46.0,1.0,0.0,452.0,4.0,8.0,5.0,421.0,50.0,51.0,6.0,1280295400.0,0.66,1.0,824.0,0.78,0.0,2060766700.0,1364198100.0,60.0,1.0,928.0,1.0,17.0,5.0,178.0,2.0,0.013,0.032,0.996,0.656,48.031
44.0,1.0,0.0,460.0,4.0,8.0,5.0,384.0,34.0,44.0,6.0,1112249700.0,0.63,1.0,1003.0,0.83,0.0,2147483600.0,1389437600.0,65.0,1.0,996.0,1.0,16.0,5.0,150.0,2.0,12.515,0.027,0.999,0.774,47.9
44.0,1.0,0.0,471.0,4.0,8.0,5.0,384.0,33.0,47.0,6.0,1118035700.0,0.61,1.0,979.0,0.83,0.0,2147483600.0,1356186400.0,66.0,1.0,987.0,1.0,16.0,5.0,151.0,2.0,10.12,0.027,0.997,0.778,46.883
44.0,1.0,0.0,481.0,4.0,8.0,5.0,384.0,37.0,48.0,6.0,1099004300.0,0.63,1.0,985.0,0.84,0.0,2147483600.0,1329417000.0,65.0,1.0,986.0,1.0,16.0,5.0,150.0,2.0,12.789,0.024,0.997,0.879,46.756
43.0,1.0,0.0,476.0,4.0,8.0,5.0,386.0,42.0,47.0,6.0,1073741600.0,0.61,1.0,962.0,0.84,0.0,2147483600.0,1311350300.0,67.0,1.0,982.0,1.0,16.0,5.0,150.0,2.0,13.116,0.025,0.996,0.892,44.563
44.0,1.0,0.0,470.0,4.0,8.0,5.0,384.0,36.0,45.0,6.0,1091923600.0,0.63,1.0,994.0,0.84,0.0,2147483600.0,1394544500.0,66.0,1.0,993.0,1.0,16.0,5.0,150.0,2.0,12.708,0.026,0.998,0.848,44.452
44.0,1.0,0.0,475.0,4.0,8.0,5.0,384.0,37.0,46.0,6.0,1073741600.0,0.62,1.0,1001.0,0.84,0.0,2147483600.0,1375623400.0,66.0,1.0,996.0,1.0,16.0,5.0,150.0,2.0,15.402,0.027,0.997,0.914,40.335
44.0,1.0,0.0,476.0,4.0,8.0,5.0,384.0,33.0,43.0,6.0,1119127700.0,0.62,1.0,953.0,0.82,0.0,2147483600.0,1360735900.0,66.0,1.0,986.0,1.0,16.0,5.0,150.0,2.0,12.758,0.029,0.998,0.87,39.92
44.0,1.0,0.0,471.0,4.0,8.0,5.0,384.0,34.0,42.0,6.0,1087778400.0,0.62,1.0,985.0,0.84,0.0,2147483600.0,1381055000.0,65.0,1.0,991.0,1.0,16.0,5.0,150.0,2.0,12.889,0.03,0.999,0.886,37.053
44.0,1.0,0.0,446.0,4.0,8.0,5.0,450.0,47.0,51.0,6.0,1282227000.0,0.64,1.0,836.0,0.78,0.0,2071381500.0,1427882800.0,60.0,1.0,899.0,1.0,18.0,5.0,180.0,2.0,0.051,0.035,0.997,0.808,35.778
45.0,1.0,0.0,438.0,4.0,8.0,5.0,454.0,43.0,53.0,6.0,1304649700.0,0.66,1.0,874.0,0.77,0.0,2072231200.0,1449823900.0,59.0,1.0,899.0,1.0,18.0,5.0,182.0,2.0,0.0,0.035,0.996,0.811,35.103
45.0,1.0,0.0,441.0,4.0,8.0,5.0,473.0,50.0,55.0,6.0,1202695700.0,0.65,1.0,840.0,0.79,0.0,2060422300.0,1413517000.0,59.0,1.0,906.0,1.0,17.0,5.0,176.0,2.0,0.054,0.036,0.996,0.787,34.825
44.0,1.0,0.0,480.0,4.0,8.0,5.0,384.0,32.0,45.0,6.0,1123312600.0,0.62,1.0,957.0,0.81,0.0,2147483600.0,1374228500.0,67.0,1.0,993.0,1.0,16.0,5.0,150.0,2.0,15.821,0.029,0.997,1.022,34.19
46.0,1.0,0.0,429.0,4.0,8.0,5.0,423.0,51.0,53.0,6.0,1240990700.0,0.66,1.0,849.0,0.78,0.0,2045612500.0,1407119600.0,59.0,1.0,933.0,1.0,18.0,5.0,180.0,2.0,0.033,0.037,0.996,0.788,33.909
44.0,1.0,0.0,446.0,4.0,8.0,5.0,475.0,43.0,55.0,6.0,1243520500.0,0.64,1.0,875.0,0.79,0.0,2073524500.0,1454664000.0,58.0,1.0,893.0,1.0,18.0,5.0,179.0,2.0,0.001,0.035,0.995,0.847,33.716
44.0,1.0,0.0,478.0,4.0,8.0,5.0,386.0,33.0,45.0,6.0,1081935200.0,0.62,1.0,960.0,0.83,0.0,2147483600.0,1301121800.0,67.0,1.0,977.0,1.0,16.0,5.0,150.0,2.0,10.966,0.031,0.997,0.987,32.662
44.0,1.0,0.0,473.0,4.0,8.0,5.0,384.0,32.0,43.0,6.0,1116977000.0,0.61,1.0,991.0,0.83,0.0,2147483600.0,1353891800.0,65.0,1.0,991.0,1.0,16.0,5.0,150.0,2.0,15.752,0.032,0.999,0.961,32.643
46.0,1.0,0.0,438.0,4.0,7.0,5.0,419.0,41.0,52.0,6.0,1333464800.0,0.65,1.0,846.0,0.79,0.0,2049947800.0,1429908200.0,59.0,1.0,898.0,1.0,19.0,5.0,181.0,2.0,0.01,0.037,0.996,0.87,30.766
45.0,1.0,0.0,476.0,4.0,8.0,5.0,384.0,33.0,45.0,6.0,1090009700.0,0.62,1.0,973.0,0.84,0.0,2147483600.0,1310472800.0,67.0,1.0,1000.0,1.0,16.0,5.0,150.0,2.0,13.474,0.032,0.997,1.058,29.909
45.0,1.0,0.0,482.0,4.0,8.0,5.0,384.0,34.0,46.0,6.0,1083087100.0,0.62,1.0,995.0,0.85,0.0,2147483600.0,1349844400.0,67.0,1.0,991.0,1.0,16.0,5.0,150.0,2.0,13.66,0.031,0.998,1.118,29.255
44.0,1.0,0.0,469.0,4.0,8.0,5.0,384.0,32.0,44.0,6.0,1078910300.0,0.62,1.0,1022.0,0.84,0.0,2147483600.0,1365233400.0,66.0,1.0,1000.0,1.0,16.0,5.0,150.0,2.0,15.881,0.034,0.998,1.037,28.563
43.0,1.0,0.0,480.0,4.0,8.0,5.0,384.0,37.0,45.0,6.0,1073741600.0,0.62,1.0,1024.0,0.85,0.0,2147483600.0,1348717800.0,65.0,1.0,1000.0,1.0,16.0,5.0,150.0,2.0,16.685,0.031,0.997,1.189,27.334
43.0,1.0,0.0,478.0,4.0,8.0,5.0,384.0,32.0,44.0,6.0,1089014300.0,0.6,1.0,1000.0,0.84,0.0,2147483600.0,1351827300.0,66.0,1.0,979.0,1.0,16.0,5.0,150.0,2.0,13.64,0.035,0.997,1.111,25.844
45.0,1.0,0.0,475.0,4.0,8.0,5.0,384.0,32.0,45.0,6.0,1107610400.0,0.61,1.0,999.0,0.85,0.0,2147483600.0,1327330800.0,68.0,1.0,1000.0,1.0,16.0,5.0,150.0,2.0,16.272,0.034,0.998,1.147,25.559
44.0,1.0,0.0,479.0,4.0,8.0,5.0,384.0,32.0,42.0,6.0,1119528700.0,0.62,1.0,988.0,0.84,0.0,2147483600.0,1345375000.0,68.0,1.0,990.0,1.0,16.0,5.0,150.0,2.0,16.246,0.035,0.998,1.127,25.507
43.0,1.0,0.0,472.0,4.0,8.0,5.0,384.0,33.0,43.0,6.0,1073741600.0,0.61,1.0,1007.0,0.84,0.0,2147483600.0,1350635800.0,67.0,1.0,995.0,1.0,16.0,5.0,150.0,2.0,16.275,0.036,0.998,1.113,25.23
43.0,1.0,0.0,491.0,4.0,8.0,5.0,384.0,33.0,46.0,6.0,1073741600.0,0.6,1.0,1012.0,0.85,0.0,2147483600.0,1349465300.0,66.0,1.0,971.0,1.0,16.0,5.0,150.0,2.0,16.477,0.035,0.998,1.176,24.537
46.0,1.0,0.0,430.0,4.0,8.0,5.0,450.0,45.0,55.0,6.0,1248480600.0,0.65,1.0,851.0,0.79,0.0,1948347000.0,1401573600.0,59.0,1.0,908.0,1.0,19.0,4.0,176.0,2.0,0.059,0.046,0.996,0.888,24.4
42.0,1.0,0.0,486.0,4.0,8.0,5.0,384.0,32.0,43.0,6.0,1073741600.0,0.6,1.0,995.0,0.82,0.0,2147483600.0,1356420600.0,65.0,1.0,992.0,1.0,16.0,5.0,150.0,2.0,18.878,0.036,0.997,1.155,23.918
45.0,1.0,0.0,484.0,4.0,8.0,5.0,384.0,34.0,44.0,6.0,1073741600.0,0.61,1.0,996.0,0.84,0.0,2147483600.0,1319740400.0,68.0,1.0,1000.0,1.0,16.0,5.0,150.0,2.0,16.787,0.034,0.998,1.245,23.305
43.0,1.0,0.0,484.0,4.0,8.0,5.0,384.0,32.0,41.0,6.0,1080947200.0,0.61,1.0,1003.0,0.84,0.0,2147483600.0,1358274400.0,66.0,1.0,996.0,1.0,16.0,5.0,150.0,2.0,16.208,0.038,0.998,1.151,22.947
45.0,1.0,0.0,421.0,4.0,8.0,5.0,453.0,47.0,54.0,6.0,1235715000.0,0.66,1.0,844.0,0.79,0.0,2018353400.0,1411881900.0,57.0,1.0,916.0,1.0,18.0,4.0,182.0,2.0,0.064,0.047,0.996,0.943,22.617
45.0,1.0,0.0,431.0,4.0,8.0,5.0,454.0,49.0,54.0,6.0,1274974700.0,0.65,1.0,826.0,0.78,0.0,2072076900.0,1435526400.0,57.0,1.0,898.0,1.0,19.0,5.0,187.0,2.0,0.028,0.046,0.998,0.961,22.542
43.0,1.0,0.0,491.0,4.0,8.0,5.0,384.0,34.0,42.0,6.0,1073741600.0,0.6,1.0,1011.0,0.84,0.0,2147483600.0,1334691800.0,68.0,1.0,988.0,1.0,16.0,5.0,150.0,2.0,16.952,0.038,0.997,1.319,19.663
43.0,1.0,0.0,478.0,4.0,8.0,5.0,384.0,32.0,42.0,6.0,1073741600.0,0.61,1.0,1024.0,0.85,0.0,2147483600.0,1360504300.0,67.0,1.0,1000.0,1.0,16.0,5.0,150.0,2.0,19.777,0.039,0.998,1.352,19.044
47.0,1.0,0.0,442.0,4.0,7.0,5.0,428.0,49.0,54.0,6.0,1347280300.0,0.67,1.0,817.0,0.78,0.0,2023549000.0,1376960100.0,60.0,1.0,878.0,1.0,18.0,4.0,187.0,2.0,0.026,0.057,0.994,0.983,17.795
47.0,1.0,0.0,431.0,4.0,8.0,5.0,462.0,51.0,57.0,6.0,1250193900.0,0.66,1.0,879.0,0.8,0.0,1965244700.0,1428573400.0,57.0,1.0,907.0,1.0,20.0,4.0,176.0,2.0,0.026,0.058,0.996,0.974,17.641
43.0,1.0,0.0,480.0,4.0,8.0,5.0,384.0,32.0,41.0,6.0,1073741600.0,0.61,1.0,1024.0,0.85,0.0,2147483600.0,1336282900.0,69.0,1.0,1000.0,1.0,16.0,5.0,150.0,2.0,20.193,0.042,0.998,1.492,16.115
46.0,1.0,0.0,436.0,4.0,8.0,5.0,468.0,51.0,52.0,6.0,1326053100.0,0.65,1.0,822.0,0.79,0.0,2001496300.0,1422240800.0,59.0,1.0,898.0,1.0,20.0,4.0,186.0,2.0,0.113,0.059,0.995,1.09,15.61
46.0,1.0,0.0,434.0,4.0,7.0,5.0,456.0,46.0,54.0,6.0,1282852000.0,0.65,1.0,835.0,0.78,0.0,1955927600.0,1434713100.0,55.0,1.0,888.0,1.0,20.0,4.0,179.0,2.0,0.037,0.06,0.996,1.096,15.136
45.0,1.0,0.0,421.0,4.0,7.0,5.0,447.0,47.0,55.0,6.0,1299731200.0,0.64,1.0,833.0,0.8,0.0,1935013400.0,1433805400.0,56.0,1.0,882.0,1.0,20.0,4.0,173.0,2.0,0.229,0.059,0.993,1.157,14.593
44.0,1.0,0.0,424.0,4.0,7.0,5.0,473.0,49.0,54.0,6.0,1321983000.0,0.65,1.0,812.0,0.77,0.0,1968520400.0,1432532700.0,59.0,1.0,881.0,1.0,20.0,4.0,188.0,2.0,0.052,0.067,0.996,1.087,13.585
45.0,1.0,0.0,434.0,4.0,7.0,5.0,462.0,51.0,52.0,6.0,1341312000.0,0.65,1.0,801.0,0.78,0.0,1980068900.0,1449987800.0,57.0,1.0,879.0,1.0,20.0,4.0,183.0,2.0,0.071,0.066,0.995,1.255,12.006
