spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold,range,dissimilarity_value,cos_distance,Euclidean_distance,distance
36.0,0.0,1.0,500.0,3.0,4.0,6.0,463.0,113.0,99.0,4.0,2147483100.0,0.84,0.0,386.0,0.6,1.0,2114067000.0,1580277200.0,63.0,1.0,776.0,1.0,42.0,3.0,234.0,3.0,9.057,0.015,0.998,0.51,130.354
36.0,0.0,1.0,500.0,3.0,4.0,6.0,481.0,116.0,98.0,4.0,2147483100.0,0.83,0.0,322.0,0.61,1.0,2147483600.0,1564156500.0,61.0,1.0,768.0,1.0,38.0,3.0,247.0,3.0,9.378,0.014,0.997,0.566,129.813
35.0,0.0,1.0,497.0,3.0,4.0,6.0,495.0,113.0,101.0,4.0,2147483100.0,0.84,0.0,397.0,0.6,1.0,2132408200.0,1566590000.0,63.0,1.0,786.0,1.0,40.0,3.0,241.0,3.0,9.312,0.014,0.997,0.56,129.16
38.0,0.0,1.0,488.0,3.0,4.0,6.0,461.0,108.0,98.0,4.0,2147483100.0,0.85,0.0,334.0,0.59,1.0,2139127000.0,1611623700.0,60.0,1.0,773.0,1.0,38.0,3.0,242.0,3.0,8.936,0.016,0.996,0.486,127.39
35.0,0.0,1.0,500.0,3.0,4.0,6.0,495.0,114.0,102.0,4.0,2147483100.0,0.85,0.0,349.0,0.6,1.0,2124828700.0,1584199700.0,63.0,1.0,773.0,1.0,39.0,3.0,236.0,3.0,9.34,0.014,0.998,0.572,126.749
38.0,0.0,1.0,469.0,3.0,4.0,6.0,483.0,106.0,92.0,4.0,2076581600.0,0.81,0.0,405.0,0.62,1.0,1988425700.0,1576461700.0,59.0,1.0,767.0,1.0,39.0,3.0,245.0,3.0,0.033,0.016,0.997,0.493,124.702
36.0,0.0,1.0,500.0,3.0,4.0,6.0,487.0,115.0,102.0,4.0,2147483100.0,0.85,0.0,382.0,0.6,1.0,2120478700.0,1563329300.0,64.0,1.0,776.0,1.0,41.0,3.0,237.0,3.0,9.273,0.014,0.998,0.561,123.748
35.0,0.0,1.0,500.0,3.0,4.0,6.0,499.0,116.0,99.0,4.0,2147483100.0,0.84,0.0,362.0,0.62,1.0,2147483600.0,1557818200.0,62.0,1.0,777.0,1.0,39.0,3.0,236.0,3.0,9.527,0.012,0.995,0.691,123.077
35.0,0.0,1.0,500.0,3.0,4.0,6.0,478.0,116.0,97.0,4.0,2147483100.0,0.83,0.0,354.0,0.61,1.0,2147483600.0,1550287600.0,60.0,1.0,770.0,1.0,39.0,3.0,239.0,3.0,9.73,0.012,0.996,0.683,121.764
35.0,0.0,1.0,500.0,3.0,4.0,6.0,510.0,115.0,99.0,4.0,2147483100.0,0.83,0.0,368.0,0.62,1.0,2126565400.0,1560233900.0,61.0,1.0,773.0,1.0,38.0,3.0,236.0,3.0,9.655,0.012,0.995,0.678,119.69
34.0,0.0,1.0,500.0,3.0,4.0,6.0,503.0,110.0,102.0,4.0,2147483100.0,0.84,0.0,381.0,0.6,1.0,2139571600.0,1568621800.0,62.0,1.0,780.0,1.0,39.0,3.0,236.0,3.0,9.489,0.013,0.996,0.639,119.287
36.0,0.0,1.0,497.0,3.0,4.0,6.0,505.0,111.0,99.0,4.0,2147483100.0,0.83,0.0,358.0,0.63,1.0,2147483600.0,1544795400.0,59.0,1.0,768.0,1.0,37.0,3.0,239.0,3.0,9.529,0.014,0.993,0.638,114.411
38.0,0.0,1.0,469.0,3.0,4.0,6.0,504.0,110.0,96.0,4.0,2127142100.0,0.79,0.0,345.0,0.62,1.0,2071644400.0,1569327500.0,58.0,1.0,776.0,1.0,36.0,3.0,256.0,3.0,2.059,0.016,0.993,0.529,114.107
38.0,0.0,1.0,471.0,3.0,4.0,6.0,499.0,105.0,95.0,4.0,2040171800.0,0.8,0.0,399.0,0.62,1.0,1978869200.0,1568332000.0,59.0,1.0,774.0,1.0,38.0,3.0,245.0,3.0,0.019,0.017,0.997,0.529,113.112
35.0,0.0,1.0,500.0,3.0,4.0,6.0,462.0,115.0,101.0,4.0,2142174700.0,0.85,0.0,366.0,0.59,1.0,2099869200.0,1589366700.0,63.0,1.0,775.0,1.0,41.0,3.0,238.0,3.0,9.307,0.015,0.998,0.576,112.393
35.0,0.0,1.0,500.0,3.0,4.0,6.0,495.0,116.0,102.0,4.0,2147483100.0,0.83,0.0,379.0,0.6,1.0,2147483600.0,1559488300.0,64.0,1.0,784.0,1.0,39.0,3.0,246.0,3.0,9.942,0.012,0.997,0.731,110.102
39.0,0.0,1.0,471.0,3.0,4.0,6.0,510.0,106.0,95.0,4.0,2103389300.0,0.79,0.0,384.0,0.63,1.0,2046185000.0,1551155500.0,57.0,1.0,770.0,1.0,38.0,3.0,249.0,3.0,0.013,0.017,0.996,0.522,109.227
35.0,0.0,1.0,500.0,3.0,4.0,6.0,469.0,116.0,100.0,4.0,2147483100.0,0.83,0.0,357.0,0.6,1.0,2147483600.0,1567467300.0,62.0,1.0,768.0,1.0,39.0,3.0,241.0,3.0,10.026,0.012,0.998,0.743,109.141
37.0,0.0,1.0,465.0,3.0,4.0,6.0,516.0,105.0,96.0,4.0,2094926000.0,0.8,0.0,404.0,0.62,1.0,2008787300.0,1586506000.0,59.0,1.0,780.0,1.0,38.0,3.0,247.0,3.0,0.008,0.016,0.996,0.557,108.601
35.0,0.0,1.0,500.0,3.0,4.0,6.0,494.0,115.0,103.0,4.0,2147483100.0,0.84,0.0,357.0,0.59,1.0,2141428000.0,1596361200.0,61.0,1.0,781.0,1.0,37.0,3.0,249.0,3.0,7.273,0.015,0.996,0.6,107.84
35.0,0.0,1.0,500.0,3.0,4.0,6.0,472.0,114.0,101.0,4.0,2147483100.0,0.85,0.0,362.0,0.59,1.0,2147483600.0,1590026800.0,63.0,1.0,783.0,1.0,39.0,3.0,243.0,3.0,9.859,0.013,0.999,0.698,106.513
35.0,0.0,1.0,500.0,3.0,4.0,6.0,487.0,114.0,101.0,4.0,2147483100.0,0.83,0.0,342.0,0.6,1.0,2147483600.0,1578391900.0,61.0,1.0,776.0,1.0,38.0,3.0,242.0,3.0,9.898,0.013,0.997,0.724,103.545
36.0,0.0,1.0,500.0,3.0,4.0,6.0,451.0,117.0,99.0,4.0,2147483100.0,0.84,0.0,340.0,0.58,1.0,2139044900.0,1621044400.0,62.0,1.0,773.0,1.0,39.0,3.0,241.0,3.0,9.227,0.017,0.997,0.584,102.774
38.0,0.0,1.0,479.0,3.0,4.0,6.0,508.0,104.0,98.0,4.0,2039919400.0,0.8,0.0,412.0,0.61,1.0,1965999100.0,1575481600.0,59.0,1.0,780.0,1.0,38.0,3.0,247.0,3.0,0.088,0.018,0.995,0.548,102.101
39.0,0.0,1.0,470.0,3.0,4.0,6.0,489.0,108.0,93.0,4.0,2041384600.0,0.79,0.0,391.0,0.61,1.0,1984257000.0,1591178800.0,59.0,1.0,774.0,1.0,37.0,3.0,247.0,3.0,0.052,0.017,0.997,0.595,97.907
39.0,0.0,1.0,456.0,3.0,4.0,6.0,515.0,110.0,94.0,4.0,2119161700.0,0.79,0.0,427.0,0.63,1.0,1996914200.0,1546858100.0,61.0,1.0,773.0,1.0,40.0,3.0,250.0,3.0,0.015,0.021,0.996,0.493,97.632
39.0,0.0,1.0,464.0,3.0,4.0,6.0,524.0,106.0,96.0,4.0,2147483100.0,0.82,0.0,351.0,0.62,1.0,2084903400.0,1568314400.0,57.0,1.0,779.0,1.0,36.0,3.0,237.0,3.0,0.308,0.02,0.991,0.518,95.967
33.0,0.0,1.0,500.0,3.0,4.0,6.0,488.0,116.0,101.0,4.0,2147483100.0,0.83,0.0,399.0,0.61,1.0,2090926700.0,1559900300.0,64.0,1.0,780.0,1.0,41.0,3.0,242.0,3.0,9.464,0.016,0.997,0.637,95.062
36.0,0.0,1.0,500.0,3.0,4.0,6.0,448.0,116.0,98.0,4.0,2147483100.0,0.85,0.0,316.0,0.58,1.0,2133259800.0,1613769000.0,62.0,1.0,776.0,1.0,39.0,3.0,233.0,3.0,8.962,0.02,0.997,0.528,95.037
36.0,0.0,1.0,500.0,3.0,4.0,6.0,484.0,116.0,102.0,4.0,2147483100.0,0.86,0.0,332.0,0.59,1.0,2125207200.0,1602793700.0,63.0,1.0,779.0,1.0,38.0,3.0,237.0,3.0,9.447,0.018,0.997,0.624,90.905
35.0,0.0,1.0,500.0,3.0,4.0,6.0,482.0,116.0,100.0,4.0,2147483100.0,0.86,0.0,379.0,0.6,1.0,2147483600.0,1579322400.0,63.0,1.0,786.0,1.0,40.0,3.0,230.0,3.0,9.66,0.016,0.996,0.727,86.221
35.0,0.0,1.0,500.0,3.0,4.0,6.0,479.0,115.0,101.0,4.0,2147483100.0,0.85,0.0,376.0,0.59,1.0,2147483600.0,1563619300.0,62.0,1.0,772.0,1.0,40.0,3.0,239.0,3.0,10.325,0.014,0.998,0.847,85.719
35.0,0.0,1.0,500.0,3.0,4.0,6.0,505.0,120.0,102.0,4.0,2147483100.0,0.83,0.0,359.0,0.6,1.0,2147483600.0,1585815300.0,64.0,1.0,786.0,1.0,39.0,3.0,250.0,3.0,9.815,0.015,0.994,0.765,85.577
38.0,0.0,1.0,500.0,3.0,4.0,6.0,450.0,116.0,99.0,4.0,2147483100.0,0.86,0.0,345.0,0.57,1.0,2147483600.0,1609784300.0,62.0,1.0,780.0,1.0,39.0,3.0,241.0,3.0,9.587,0.017,0.997,0.674,85.033
35.0,0.0,1.0,500.0,3.0,4.0,6.0,478.0,116.0,100.0,4.0,2147483100.0,0.84,0.0,437.0,0.6,1.0,2109648000.0,1555145200.0,62.0,1.0,781.0,1.0,42.0,3.0,241.0,3.0,9.265,0.02,0.997,0.597,83.142
36.0,0.0,1.0,500.0,3.0,4.0,6.0,462.0,117.0,101.0,4.0,2147483100.0,0.85,0.0,376.0,0.59,1.0,2136889300.0,1575116700.0,64.0,1.0,781.0,1.0,42.0,3.0,241.0,3.0,9.741,0.017,0.998,0.708,81.529
35.0,0.0,1.0,500.0,3.0,4.0,6.0,476.0,120.0,101.0,4.0,2147483100.0,0.84,0.0,342.0,0.59,1.0,2147483600.0,1606663700.0,63.0,1.0,787.0,1.0,39.0,3.0,249.0,3.0,9.812,0.017,0.997,0.74,78.031
34.0,0.0,1.0,500.0,3.0,4.0,6.0,472.0,114.0,103.0,4.0,2147483100.0,0.85,0.0,362.0,0.59,1.0,2147483600.0,1576326500.0,62.0,1.0,780.0,1.0,39.0,3.0,243.0,3.0,10.6,0.014,0.998,0.914,77.242
35.0,0.0,1.0,500.0,3.0,4.0,6.0,470.0,119.0,101.0,4.0,2147483100.0,0.86,0.0,354.0,0.59,1.0,2147483600.0,1579446000.0,63.0,1.0,778.0,1.0,39.0,3.0,242.0,3.0,10.31,0.016,0.999,0.86,71.832
37.0,0.0,1.0,500.0,3.0,4.0,6.0,466.0,119.0,104.0,4.0,2147483100.0,0.85,0.0,393.0,0.58,1.0,2147483600.0,1614181400.0,64.0,1.0,794.0,1.0,40.0,3.0,245.0,3.0,9.751,0.019,0.997,0.744,69.249
36.0,0.0,1.0,500.0,3.0,4.0,6.0,453.0,118.0,99.0,4.0,2147483100.0,0.85,0.0,333.0,0.58,1.0,2147483600.0,1594501900.0,62.0,1.0,780.0,1.0,39.0,3.0,242.0,3.0,10.226,0.017,0.998,0.831,68.745
39.0,0.0,1.0,462.0,3.0,4.0,6.0,505.0,105.0,93.0,4.0,2049040000.0,0.79,0.0,410.0,0.62,1.0,2017986800.0,1574210400.0,57.0,1.0,773.0,1.0,37.0,3.0,253.0,3.0,0.039,0.023,0.995,0.626,68.262
37.0,0.0,1.0,459.0,3.0,4.0,6.0,536.0,105.0,98.0,5.0,2147483100.0,0.82,0.0,363.0,0.63,1.0,2080002800.0,1574845700.0,59.0,1.0,779.0,1.0,37.0,3.0,241.0,3.0,0.195,0.025,0.991,0.573,68.253
36.0,0.0,1.0,500.0,3.0,4.0,6.0,459.0,118.0,100.0,4.0,2147483100.0,0.85,0.0,398.0,0.57,1.0,2129796400.0,1585447700.0,63.0,1.0,776.0,1.0,41.0,3.0,239.0,3.0,9.977,0.02,0.998,0.791,64.617
35.0,0.0,1.0,500.0,3.0,4.0,6.0,491.0,116.0,104.0,4.0,2147483100.0,0.85,0.0,391.0,0.59,1.0,2147483600.0,1562052400.0,63.0,1.0,774.0,1.0,41.0,3.0,240.0,3.0,10.424,0.017,0.997,0.898,64.14
40.0,0.0,1.0,471.0,3.0,4.0,6.0,519.0,110.0,97.0,5.0,2096292900.0,0.81,0.0,345.0,0.61,1.0,2021949000.0,1599089900.0,60.0,1.0,785.0,1.0,36.0,3.0,242.0,3.0,0.07,0.026,0.992,0.626,60.271
34.0,0.0,1.0,500.0,3.0,4.0,6.0,479.0,116.0,103.0,4.0,2147483100.0,0.84,0.0,356.0,0.59,1.0,2147483600.0,1561944800.0,64.0,1.0,777.0,1.0,40.0,3.0,242.0,3.0,10.849,0.017,0.997,1.001,59.583
35.0,0.0,1.0,500.0,3.0,4.0,6.0,453.0,118.0,101.0,4.0,2147483100.0,0.85,0.0,341.0,0.59,1.0,2147483600.0,1584567000.0,63.0,1.0,778.0,1.0,39.0,3.0,242.0,3.0,10.554,0.018,0.999,0.927,59.556
38.0,0.0,1.0,466.0,3.0,4.0,6.0,517.0,112.0,95.0,5.0,2056866400.0,0.8,0.0,420.0,0.62,1.0,1973620100.0,1572573400.0,59.0,1.0,776.0,1.0,39.0,3.0,247.0,3.0,0.035,0.027,0.997,0.623,59.534
38.0,0.0,1.0,462.0,3.0,4.0,6.0,514.0,104.0,94.0,5.0,2128462600.0,0.82,0.0,407.0,0.63,1.0,2021032700.0,1549569800.0,57.0,1.0,765.0,1.0,38.0,3.0,235.0,3.0,0.001,0.03,0.994,0.564,58.11
37.0,0.0,1.0,457.0,3.0,4.0,6.0,542.0,106.0,98.0,5.0,2127717000.0,0.81,0.0,424.0,0.63,1.0,2003400200.0,1537585200.0,59.0,1.0,768.0,1.0,39.0,3.0,238.0,3.0,0.159,0.03,0.993,0.564,57.943
34.0,0.0,1.0,500.0,3.0,4.0,6.0,482.0,117.0,105.0,4.0,2147483100.0,0.85,0.0,382.0,0.58,1.0,2133133400.0,1613339000.0,65.0,1.0,784.0,1.0,40.0,3.0,246.0,3.0,10.323,0.019,0.998,0.892,57.551
34.0,0.0,1.0,500.0,3.0,4.0,6.0,483.0,117.0,102.0,4.0,2147483100.0,0.86,0.0,354.0,0.6,1.0,2147483600.0,1549275400.0,62.0,1.0,771.0,1.0,39.0,3.0,232.0,3.0,10.994,0.017,0.997,1.051,57.059
36.0,0.0,1.0,500.0,3.0,4.0,6.0,429.0,120.0,98.0,4.0,2147483100.0,0.85,0.0,369.0,0.57,1.0,2147483600.0,1587239200.0,64.0,1.0,783.0,1.0,40.0,3.0,236.0,3.0,10.459,0.02,0.998,0.937,54.358
33.0,0.0,1.0,500.0,3.0,4.0,6.0,482.0,120.0,104.0,4.0,2147483100.0,0.84,0.0,362.0,0.59,1.0,2147483600.0,1570018300.0,63.0,1.0,778.0,1.0,39.0,3.0,246.0,3.0,11.509,0.016,0.996,1.189,51.326
34.0,0.0,1.0,500.0,3.0,4.0,6.0,477.0,117.0,103.0,4.0,2147483100.0,0.85,0.0,341.0,0.59,1.0,2147483600.0,1581603100.0,64.0,1.0,778.0,1.0,39.0,3.0,242.0,3.0,11.051,0.018,0.998,1.067,51.287
34.0,0.0,1.0,500.0,3.0,4.0,6.0,464.0,121.0,102.0,4.0,2147483100.0,0.84,0.0,338.0,0.59,1.0,2147483600.0,1610555400.0,63.0,1.0,784.0,1.0,39.0,3.0,252.0,3.0,10.545,0.021,0.998,0.947,50.878
39.0,0.0,1.0,460.0,3.0,4.0,6.0,497.0,106.0,91.0,5.0,2054506000.0,0.81,0.0,416.0,0.62,1.0,1974279300.0,1548719500.0,58.0,1.0,777.0,1.0,39.0,3.0,237.0,3.0,2.015,0.031,0.995,0.627,50.766
37.0,0.0,1.0,462.0,3.0,4.0,6.0,529.0,108.0,96.0,5.0,2042742900.0,0.8,0.0,387.0,0.64,1.0,1968986100.0,1558950100.0,59.0,1.0,771.0,1.0,38.0,3.0,245.0,3.0,0.067,0.027,0.994,0.729,50.516
39.0,0.0,1.0,466.0,3.0,4.0,6.0,507.0,104.0,93.0,5.0,2023520800.0,0.79,0.0,385.0,0.62,1.0,1981734300.0,1556224800.0,57.0,1.0,774.0,1.0,38.0,3.0,243.0,3.0,0.032,0.03,0.996,0.657,50.423
33.0,0.0,1.0,500.0,3.0,4.0,6.0,490.0,120.0,107.0,4.0,2147483100.0,0.85,0.0,368.0,0.59,1.0,2140825500.0,1586480600.0,65.0,1.0,776.0,1.0,40.0,3.0,241.0,3.0,10.666,0.02,0.997,1.022,49.576
35.0,0.0,1.0,500.0,3.0,4.0,6.0,457.0,120.0,102.0,4.0,2147483100.0,0.85,0.0,361.0,0.58,1.0,2147375600.0,1604420100.0,65.0,1.0,779.0,1.0,39.0,3.0,238.0,3.0,10.749,0.02,0.998,1.027,49.203
39.0,0.0,1.0,449.0,3.0,4.0,6.0,509.0,110.0,93.0,5.0,2068144900.0,0.8,0.0,435.0,0.62,1.0,1980649100.0,1547666700.0,59.0,1.0,778.0,1.0,39.0,3.0,248.0,3.0,0.018,0.031,0.993,0.66,48.065
36.0,0.0,1.0,500.0,3.0,4.0,6.0,454.0,117.0,102.0,4.0,2147483100.0,0.87,0.0,335.0,0.57,1.0,2147483600.0,1623316000.0,62.0,1.0,780.0,1.0,39.0,3.0,234.0,3.0,10.618,0.021,0.997,0.985,47.318
40.0,0.0,1.0,452.0,3.0,4.0,6.0,513.0,102.0,94.0,5.0,2028378400.0,0.82,0.0,375.0,0.61,1.0,1973800700.0,1583699200.0,58.0,1.0,768.0,1.0,37.0,3.0,241.0,3.0,0.03,0.031,0.995,0.712,45.354
39.0,0.0,1.0,457.0,3.0,4.0,6.0,510.0,105.0,94.0,5.0,2041946400.0,0.81,0.0,410.0,0.62,1.0,1979666400.0,1565102600.0,58.0,1.0,766.0,1.0,39.0,3.0,240.0,3.0,0.075,0.031,0.996,0.718,45.21
41.0,0.0,1.0,457.0,3.0,4.0,6.0,488.0,105.0,90.0,5.0,2025011500.0,0.8,0.0,376.0,0.62,1.0,1984039700.0,1568341200.0,57.0,1.0,775.0,1.0,39.0,3.0,239.0,3.0,0.01,0.03,0.995,0.729,45.028
34.0,0.0,1.0,500.0,3.0,4.0,6.0,469.0,119.0,103.0,4.0,2147483100.0,0.85,0.0,403.0,0.59,1.0,2147483600.0,1578202800.0,65.0,1.0,783.0,1.0,41.0,3.0,242.0,3.0,10.671,0.023,0.998,0.992,44.186
39.0,0.0,1.0,457.0,3.0,4.0,6.0,509.0,106.0,92.0,5.0,2064304400.0,0.79,0.0,394.0,0.62,1.0,1960773600.0,1569401500.0,59.0,1.0,776.0,1.0,36.0,3.0,252.0,3.0,0.047,0.032,0.997,0.72,43.253
38.0,0.0,1.0,463.0,3.0,4.0,6.0,516.0,105.0,94.0,5.0,2055913300.0,0.81,0.0,418.0,0.63,1.0,1985665300.0,1554773400.0,58.0,1.0,775.0,1.0,38.0,3.0,236.0,3.0,0.014,0.032,0.995,0.746,41.551
39.0,0.0,1.0,445.0,3.0,4.0,6.0,507.0,105.0,93.0,5.0,2095158500.0,0.82,0.0,420.0,0.63,1.0,2002432300.0,1552328600.0,58.0,1.0,765.0,1.0,38.0,3.0,242.0,3.0,0.019,0.033,0.992,0.734,41.519
34.0,0.0,1.0,500.0,3.0,4.0,6.0,453.0,123.0,102.0,4.0,2147483100.0,0.85,0.0,372.0,0.58,1.0,2147483600.0,1579086000.0,64.0,1.0,780.0,1.0,40.0,3.0,241.0,3.0,11.291,0.021,0.998,1.186,40.258
41.0,0.0,1.0,456.0,3.0,4.0,6.0,497.0,100.0,92.0,5.0,2064748300.0,0.81,0.0,364.0,0.62,1.0,2034634800.0,1563121900.0,55.0,1.0,762.0,1.0,37.0,3.0,240.0,3.0,0.008,0.033,0.99,0.748,39.978
40.0,0.0,1.0,458.0,3.0,4.0,6.0,492.0,109.0,93.0,5.0,1990113000.0,0.8,0.0,388.0,0.61,1.0,1979617500.0,1583881700.0,59.0,1.0,785.0,1.0,37.0,3.0,252.0,3.0,0.077,0.029,0.994,0.856,39.666
33.0,0.0,1.0,500.0,3.0,4.0,6.0,474.0,116.0,106.0,4.0,2147483100.0,0.86,0.0,400.0,0.59,1.0,2147483600.0,1593509000.0,64.0,1.0,788.0,1.0,41.0,3.0,237.0,3.0,10.683,0.024,0.997,1.047,38.973
39.0,0.0,1.0,460.0,3.0,4.0,6.0,531.0,102.0,94.0,5.0,2107774600.0,0.79,0.0,391.0,0.64,1.0,2016924900.0,1530130400.0,56.0,1.0,767.0,1.0,36.0,3.0,238.0,3.0,0.017,0.037,0.992,0.712,38.137
34.0,0.0,1.0,500.0,3.0,4.0,6.0,459.0,122.0,104.0,4.0,2147483100.0,0.85,0.0,358.0,0.58,1.0,2147483600.0,1597661300.0,65.0,1.0,797.0,1.0,39.0,3.0,250.0,3.0,11.539,0.022,0.997,1.233,36.058
33.0,0.0,1.0,500.0,3.0,4.0,6.0,444.0,123.0,102.0,4.0,2147483100.0,0.86,0.0,348.0,0.58,1.0,2147483600.0,1599835100.0,64.0,1.0,778.0,1.0,41.0,3.0,243.0,3.0,10.809,0.026,0.998,1.09,35.36
38.0,0.0,1.0,450.0,3.0,4.0,6.0,533.0,103.0,96.0,5.0,2046589800.0,0.8,0.0,414.0,0.64,1.0,1965251000.0,1555381000.0,57.0,1.0,772.0,1.0,39.0,3.0,242.0,3.0,0.029,0.034,0.993,0.823,35.158
33.0,0.0,1.0,500.0,3.0,4.0,6.0,471.0,124.0,103.0,4.0,2147483100.0,0.86,0.0,387.0,0.59,1.0,2147483600.0,1584291600.0,65.0,1.0,779.0,1.0,41.0,3.0,242.0,3.0,11.262,0.024,0.998,1.198,34.593
40.0,0.0,1.0,457.0,3.0,4.0,6.0,503.0,100.0,91.0,5.0,2088008700.0,0.79,0.0,359.0,0.63,1.0,2013709000.0,1560330400.0,56.0,1.0,773.0,1.0,36.0,3.0,239.0,3.0,0.029,0.035,0.993,0.831,34.257
41.0,0.0,1.0,447.0,3.0,4.0,6.0,491.0,99.0,91.0,5.0,2006354700.0,0.82,0.0,393.0,0.61,1.0,1968925700.0,1579548300.0,57.0,1.0,766.0,1.0,38.0,3.0,235.0,3.0,0.003,0.035,0.989,0.815,34.189
39.0,0.0,1.0,445.0,3.0,4.0,6.0,523.0,100.0,92.0,5.0,2111398400.0,0.81,0.0,359.0,0.63,1.0,2010576900.0,1564994400.0,56.0,1.0,775.0,1.0,36.0,3.0,236.0,3.0,0.001,0.035,0.991,0.837,33.907
41.0,0.0,1.0,447.0,3.0,4.0,6.0,514.0,104.0,91.0,5.0,2083323300.0,0.8,0.0,376.0,0.62,1.0,1998725900.0,1580984200.0,58.0,1.0,780.0,1.0,35.0,3.0,248.0,3.0,0.02,0.034,0.994,0.891,32.633
34.0,0.0,1.0,500.0,3.0,4.0,6.0,468.0,125.0,104.0,4.0,2147483100.0,0.86,0.0,366.0,0.58,1.0,2147483600.0,1566746900.0,65.0,1.0,780.0,1.0,40.0,3.0,239.0,3.0,11.904,0.023,0.998,1.367,32.419
40.0,0.0,1.0,454.0,3.0,4.0,6.0,505.0,103.0,91.0,5.0,2023997200.0,0.8,0.0,427.0,0.62,1.0,1945660900.0,1556112600.0,57.0,1.0,768.0,1.0,38.0,3.0,241.0,3.0,0.013,0.038,0.995,0.836,31.397
39.0,0.0,1.0,443.0,3.0,4.0,6.0,495.0,104.0,92.0,5.0,1952822300.0,0.8,0.0,416.0,0.62,1.0,1926891000.0,1563500300.0,59.0,1.0,770.0,1.0,40.0,3.0,243.0,3.0,2.048,0.035,0.99,0.906,31.249
41.0,0.0,1.0,450.0,3.0,4.0,6.0,505.0,103.0,90.0,5.0,2033719000.0,0.78,0.0,384.0,0.64,1.0,1997488500.0,1533328000.0,56.0,1.0,775.0,1.0,37.0,3.0,243.0,3.0,0.01,0.038,0.993,0.857,30.713
40.0,0.0,1.0,441.0,3.0,4.0,6.0,490.0,100.0,90.0,5.0,2002881400.0,0.81,0.0,403.0,0.62,1.0,1947261600.0,1569937700.0,58.0,1.0,775.0,1.0,39.0,3.0,241.0,3.0,0.002,0.034,0.992,0.981,29.364
33.0,0.0,1.0,500.0,3.0,4.0,6.0,461.0,122.0,106.0,4.0,2147483100.0,0.87,0.0,329.0,0.58,1.0,2147483600.0,1581671700.0,64.0,1.0,773.0,1.0,39.0,3.0,243.0,3.0,11.767,0.026,0.998,1.324,29.261
39.0,0.0,1.0,452.0,3.0,4.0,6.0,520.0,105.0,92.0,5.0,1998165800.0,0.78,0.0,396.0,0.64,1.0,1933939000.0,1566755100.0,58.0,1.0,775.0,1.0,37.0,3.0,249.0,3.0,0.023,0.036,0.997,0.992,27.685
40.0,0.0,1.0,430.0,3.0,4.0,6.0,544.0,101.0,95.0,5.0,2101467500.0,0.8,0.0,414.0,0.64,1.0,1997981200.0,1550451300.0,58.0,1.0,778.0,1.0,39.0,3.0,238.0,3.0,0.006,0.038,0.988,1.012,25.503
39.0,0.0,1.0,434.0,3.0,4.0,6.0,523.0,98.0,94.0,5.0,1989061100.0,0.79,0.0,396.0,0.63,1.0,1930414800.0,1575091200.0,58.0,1.0,776.0,1.0,38.0,3.0,239.0,3.0,0.001,0.038,0.994,1.08,24.082
39.0,0.0,1.0,433.0,3.0,4.0,6.0,546.0,102.0,94.0,5.0,2047394200.0,0.79,0.0,410.0,0.64,1.0,1887221500.0,1557479000.0,58.0,1.0,776.0,1.0,37.0,3.0,246.0,3.0,0.022,0.041,0.993,1.065,22.911
40.0,0.0,1.0,427.0,3.0,4.0,6.0,520.0,99.0,90.0,5.0,2011695100.0,0.78,0.0,397.0,0.63,1.0,1928553100.0,1573264600.0,56.0,1.0,774.0,1.0,36.0,3.0,249.0,3.0,0.009,0.043,0.993,1.155,19.828
41.0,0.0,1.0,439.0,3.0,4.0,6.0,520.0,97.0,92.0,5.0,2008887300.0,0.79,0.0,403.0,0.64,1.0,1960076900.0,1572565600.0,57.0,1.0,788.0,1.0,37.0,3.0,243.0,3.0,0.009,0.043,0.993,1.225,19.01
40.0,0.0,1.0,445.0,3.0,5.0,6.0,543.0,105.0,93.0,5.0,1971493900.0,0.77,0.0,420.0,0.63,1.0,1897081900.0,1529879200.0,58.0,1.0,768.0,1.0,38.0,3.0,246.0,3.0,0.024,0.052,0.995,1.049,18.391
41.0,0.0,1.0,424.0,3.0,4.0,6.0,529.0,95.0,91.0,5.0,1989527600.0,0.81,0.0,404.0,0.63,1.0,1910495700.0,1576843400.0,55.0,1.0,766.0,1.0,37.0,3.0,239.0,3.0,0.035,0.047,0.985,1.238,16.915
42.0,0.0,1.0,422.0,3.0,5.0,6.0,517.0,101.0,87.0,5.0,2016693400.0,0.78,0.0,403.0,0.65,1.0,1952092700.0,1524395500.0,56.0,1.0,766.0,1.0,38.0,3.0,246.0,3.0,0.028,0.056,0.988,1.293,13.709
