spark.broadcast.blockSize,spark.broadcast.checksum,spark.broadcast.compress,spark.default.parallelism,spark.executor.cores,spark.executor.instances,spark.executor.memory,spark.executor.memoryOverhead,spark.kryoserializer.buffer,spark.kryoserializer.buffer.max,spark.locality.wait,spark.maxRemoteBlockSizeFetchToMem,spark.memory.fraction,spark.memory.offHeap.enabled,spark.memory.offHeap.size,spark.memory.storageFraction,spark.rdd.compress,spark.reducer.maxBlocksInFlightPerAddress,spark.reducer.maxReqsInFlight,spark.reducer.maxSizeInFlight,spark.scheduler.mode,spark.scheduler.revive.interval,spark.shuffle.compress,spark.shuffle.file.buffer,spark.shuffle.io.numConnectionsPerPeer,spark.shuffle.sort.bypassMergeThreshold,spark.storage.memoryMapThreshold,range,dissimilarity_value,cos_distance,Euclidean_distance,distance
44.0,0.0,1.0,416.0,3.0,5.0,3.0,620.0,63.0,123.0,6.0,1717324400.0,0.72,0.0,202.0,0.57,1.0,1127376600.0,2032618800.0,43.0,0.0,796.0,1.0,43.0,1.0,297.0,4.0,6.345,0.019,0.996,0.345,155.096
44.0,0.0,1.0,420.0,3.0,5.0,3.0,601.0,63.0,127.0,6.0,1753044700.0,0.73,0.0,202.0,0.54,1.0,1132730900.0,2026083100.0,43.0,0.0,791.0,1.0,43.0,1.0,303.0,4.0,8.693,0.017,0.997,0.376,154.169
43.0,0.0,1.0,417.0,3.0,5.0,3.0,596.0,67.0,123.0,6.0,1725113600.0,0.72,0.0,202.0,0.57,1.0,1180176100.0,1993169500.0,43.0,0.0,794.0,1.0,43.0,1.0,304.0,4.0,2.018,0.018,0.996,0.364,151.415
43.0,0.0,1.0,421.0,3.0,5.0,3.0,593.0,67.0,117.0,6.0,1724371200.0,0.72,0.0,257.0,0.57,1.0,1180734800.0,1999943800.0,42.0,0.0,794.0,1.0,42.0,1.0,298.0,4.0,0.0,0.014,0.996,0.488,150.564
43.0,0.0,1.0,420.0,3.0,5.0,3.0,611.0,66.0,126.0,6.0,1771030000.0,0.73,0.0,209.0,0.57,1.0,1105851500.0,2061103100.0,43.0,0.0,797.0,1.0,43.0,1.0,313.0,4.0,8.634,0.018,0.997,0.375,149.599
41.0,0.0,1.0,420.0,3.0,5.0,3.0,603.0,64.0,123.0,6.0,1775866900.0,0.72,0.0,234.0,0.56,1.0,1095993900.0,2104255700.0,42.0,0.0,797.0,1.0,44.0,1.0,310.0,4.0,8.561,0.017,0.997,0.401,145.567
45.0,0.0,1.0,415.0,3.0,5.0,3.0,607.0,67.0,126.0,6.0,1786768400.0,0.73,0.0,202.0,0.56,1.0,1114056700.0,2057561300.0,44.0,0.0,787.0,1.0,42.0,1.0,307.0,4.0,10.885,0.017,0.997,0.413,145.02
44.0,0.0,1.0,410.0,3.0,5.0,3.0,608.0,66.0,120.0,6.0,1729292900.0,0.73,0.0,260.0,0.58,1.0,1162848400.0,1961756200.0,45.0,0.0,774.0,1.0,41.0,1.0,297.0,4.0,2.068,0.012,0.994,0.556,144.06
44.0,0.0,1.0,427.0,3.0,5.0,3.0,602.0,64.0,119.0,6.0,1775545600.0,0.73,0.0,209.0,0.56,1.0,1074254100.0,2062992300.0,42.0,0.0,790.0,1.0,42.0,1.0,296.0,4.0,8.429,0.019,0.996,0.368,142.317
43.0,0.0,1.0,411.0,3.0,5.0,3.0,606.0,67.0,118.0,6.0,1717984000.0,0.72,0.0,261.0,0.57,1.0,1170283400.0,2007620500.0,42.0,0.0,789.0,1.0,41.0,1.0,285.0,4.0,0.0,0.014,0.996,0.517,140.12
42.0,0.0,1.0,421.0,3.0,5.0,3.0,597.0,62.0,126.0,6.0,1775162400.0,0.73,0.0,244.0,0.55,1.0,1073741800.0,2106768800.0,42.0,0.0,787.0,1.0,43.0,1.0,308.0,4.0,13.317,0.015,0.999,0.496,135.762
43.0,0.0,1.0,407.0,3.0,5.0,3.0,617.0,65.0,116.0,6.0,1728237800.0,0.71,0.0,275.0,0.58,1.0,1188778000.0,2043056500.0,42.0,0.0,794.0,1.0,42.0,1.0,295.0,4.0,0.0,0.013,0.996,0.568,135.411
42.0,0.0,1.0,423.0,3.0,5.0,3.0,598.0,67.0,118.0,6.0,1766207000.0,0.74,0.0,206.0,0.58,1.0,1139436800.0,2065725800.0,43.0,0.0,791.0,1.0,42.0,1.0,300.0,4.0,8.336,0.019,0.995,0.38,135.037
44.0,0.0,1.0,415.0,3.0,5.0,3.0,612.0,63.0,128.0,6.0,1718428400.0,0.73,0.0,207.0,0.54,1.0,1073741800.0,2060332300.0,43.0,0.0,789.0,1.0,42.0,1.0,301.0,4.0,13.17,0.018,0.998,0.423,134.112
43.0,0.0,1.0,424.0,3.0,5.0,3.0,611.0,65.0,124.0,6.0,1768318000.0,0.74,0.0,223.0,0.56,1.0,1073741800.0,2119178600.0,43.0,0.0,786.0,1.0,43.0,1.0,311.0,4.0,13.181,0.016,0.998,0.463,133.307
45.0,0.0,1.0,413.0,3.0,5.0,3.0,603.0,66.0,121.0,6.0,1713547600.0,0.73,0.0,257.0,0.56,1.0,1176680700.0,1914958600.0,44.0,0.0,779.0,1.0,41.0,1.0,291.0,4.0,0.0,0.013,0.996,0.571,132.907
44.0,0.0,1.0,415.0,3.0,5.0,3.0,610.0,67.0,128.0,6.0,1758532600.0,0.72,0.0,202.0,0.57,1.0,1107043100.0,2038826000.0,44.0,0.0,791.0,1.0,43.0,1.0,306.0,4.0,8.783,0.018,0.995,0.433,127.887
45.0,0.0,1.0,413.0,3.0,5.0,3.0,611.0,68.0,120.0,6.0,1719966500.0,0.72,0.0,218.0,0.57,1.0,1177660800.0,2049748400.0,42.0,0.0,780.0,1.0,41.0,1.0,292.0,4.0,2.048,0.021,0.996,0.373,127.231
44.0,0.0,1.0,419.0,3.0,5.0,3.0,599.0,68.0,122.0,6.0,1722382800.0,0.73,0.0,236.0,0.57,1.0,1192447200.0,1957503100.0,45.0,0.0,785.0,1.0,41.0,1.0,294.0,4.0,0.0,0.017,0.997,0.47,126.845
43.0,0.0,1.0,414.0,3.0,5.0,3.0,611.0,68.0,120.0,6.0,1702145800.0,0.72,0.0,288.0,0.59,1.0,1106104000.0,2022017500.0,43.0,0.0,799.0,1.0,41.0,1.0,288.0,4.0,0.0,0.015,0.995,0.523,126.775
43.0,0.0,1.0,408.0,3.0,5.0,3.0,607.0,64.0,119.0,6.0,1692011300.0,0.72,0.0,269.0,0.58,1.0,1179500800.0,1968592100.0,45.0,0.0,791.0,1.0,41.0,1.0,289.0,4.0,0.0,0.013,0.996,0.611,124.356
42.0,0.0,1.0,427.0,3.0,5.0,3.0,588.0,66.0,112.0,6.0,1762818800.0,0.72,0.0,269.0,0.58,1.0,1151320300.0,1990925800.0,43.0,0.0,798.0,1.0,42.0,1.0,293.0,4.0,0.0,0.015,0.993,0.553,121.38
43.0,0.0,1.0,413.0,3.0,5.0,3.0,590.0,64.0,117.0,6.0,1723130100.0,0.73,0.0,241.0,0.58,1.0,1168287200.0,2032608500.0,42.0,0.0,795.0,1.0,40.0,1.0,298.0,4.0,4.122,0.016,0.993,0.523,121.245
42.0,0.0,1.0,423.0,3.0,5.0,3.0,610.0,63.0,121.0,6.0,1775452900.0,0.72,0.0,222.0,0.56,1.0,1077675300.0,2094194200.0,42.0,0.0,795.0,1.0,44.0,1.0,307.0,4.0,10.657,0.02,0.997,0.419,121.055
45.0,0.0,1.0,408.0,3.0,5.0,3.0,600.0,68.0,122.0,6.0,1733492700.0,0.72,0.0,250.0,0.57,1.0,1143653800.0,1937993100.0,45.0,0.0,783.0,1.0,40.0,1.0,288.0,4.0,0.0,0.016,0.996,0.517,120.711
44.0,0.0,1.0,421.0,3.0,5.0,3.0,603.0,64.0,125.0,6.0,1764996900.0,0.73,0.0,202.0,0.54,1.0,1100584000.0,2089024500.0,43.0,0.0,789.0,1.0,44.0,1.0,310.0,4.0,10.833,0.019,0.997,0.443,119.637
43.0,0.0,1.0,418.0,3.0,5.0,3.0,606.0,66.0,115.0,6.0,1741208400.0,0.73,0.0,248.0,0.6,1.0,1171131100.0,2022840400.0,42.0,0.0,791.0,1.0,41.0,1.0,300.0,4.0,0.0,0.016,0.994,0.545,114.979
43.0,0.0,1.0,423.0,3.0,5.0,3.0,608.0,66.0,123.0,6.0,1769708000.0,0.73,0.0,202.0,0.58,1.0,1084200700.0,2094438100.0,43.0,0.0,809.0,1.0,43.0,1.0,308.0,4.0,10.662,0.02,0.996,0.445,113.234
44.0,0.0,1.0,418.0,3.0,5.0,3.0,614.0,65.0,117.0,6.0,1703262600.0,0.74,0.0,250.0,0.58,1.0,1170977500.0,1997398900.0,43.0,0.0,789.0,1.0,40.0,1.0,291.0,4.0,0.0,0.017,0.995,0.52,113.04
42.0,0.0,1.0,428.0,3.0,5.0,3.0,597.0,64.0,128.0,6.0,1755931600.0,0.72,0.0,235.0,0.53,1.0,1073741800.0,2087349000.0,43.0,0.0,792.0,1.0,43.0,1.0,301.0,4.0,13.54,0.017,0.999,0.551,109.741
42.0,0.0,1.0,420.0,3.0,5.0,3.0,594.0,62.0,122.0,6.0,1781615400.0,0.73,0.0,217.0,0.55,1.0,1089819900.0,2117083600.0,42.0,0.0,798.0,1.0,44.0,1.0,312.0,4.0,10.767,0.02,0.997,0.462,109.587
45.0,0.0,1.0,414.0,3.0,5.0,3.0,609.0,68.0,114.0,6.0,1730377500.0,0.73,0.0,258.0,0.58,1.0,1178803200.0,1974175400.0,43.0,0.0,784.0,1.0,42.0,1.0,301.0,4.0,0.0,0.015,0.997,0.611,107.439
43.0,0.0,1.0,420.0,3.0,5.0,3.0,598.0,66.0,115.0,6.0,1775121700.0,0.72,0.0,281.0,0.6,1.0,1138970100.0,1989071900.0,43.0,0.0,795.0,1.0,41.0,1.0,294.0,4.0,0.0,0.015,0.994,0.644,102.827
43.0,0.0,1.0,426.0,3.0,5.0,3.0,597.0,65.0,127.0,6.0,1795894000.0,0.72,0.0,210.0,0.54,1.0,1073741800.0,2101155600.0,42.0,0.0,790.0,1.0,43.0,1.0,308.0,4.0,13.31,0.019,0.998,0.54,95.573
43.0,0.0,1.0,423.0,3.0,5.0,3.0,611.0,61.0,127.0,6.0,1750074400.0,0.74,0.0,227.0,0.55,1.0,1073741800.0,2095436200.0,43.0,0.0,788.0,1.0,44.0,1.0,316.0,4.0,11.296,0.019,0.996,0.556,95.33
44.0,0.0,1.0,404.0,3.0,5.0,3.0,615.0,68.0,121.0,6.0,1730063600.0,0.72,0.0,281.0,0.59,1.0,1206745600.0,1994037400.0,45.0,0.0,785.0,1.0,40.0,1.0,292.0,4.0,0.0,0.017,0.997,0.61,93.973
44.0,0.0,1.0,431.0,3.0,5.0,3.0,613.0,67.0,125.0,6.0,1781898800.0,0.73,0.0,202.0,0.55,1.0,1092904200.0,2081202400.0,42.0,0.0,796.0,1.0,43.0,1.0,298.0,4.0,11.018,0.021,0.996,0.507,93.549
42.0,0.0,1.0,420.0,3.0,5.0,3.0,587.0,62.0,125.0,6.0,1800892200.0,0.73,0.0,204.0,0.54,1.0,1098616600.0,2086076000.0,43.0,0.0,797.0,1.0,44.0,1.0,316.0,4.0,10.898,0.022,0.998,0.486,93.229
42.0,0.0,1.0,425.0,3.0,5.0,3.0,601.0,63.0,125.0,6.0,1767168500.0,0.73,0.0,202.0,0.56,1.0,1097996700.0,2104493000.0,44.0,0.0,790.0,1.0,44.0,1.0,315.0,4.0,9.188,0.02,0.997,0.559,89.862
45.0,0.0,1.0,408.0,3.0,5.0,3.0,612.0,69.0,121.0,6.0,1689445500.0,0.73,0.0,246.0,0.59,1.0,1153719000.0,1972874800.0,45.0,0.0,784.0,1.0,40.0,1.0,293.0,4.0,0.0,0.019,0.996,0.585,89.834
42.0,0.0,1.0,427.0,3.0,5.0,3.0,593.0,64.0,128.0,6.0,1750590500.0,0.73,0.0,204.0,0.55,1.0,1073741800.0,2105129300.0,43.0,0.0,787.0,1.0,43.0,1.0,307.0,4.0,13.532,0.019,0.998,0.587,89.248
42.0,0.0,1.0,419.0,3.0,5.0,3.0,589.0,62.0,111.0,6.0,1753295200.0,0.72,0.0,275.0,0.59,1.0,1195866100.0,2005823900.0,44.0,0.0,810.0,1.0,42.0,1.0,297.0,4.0,0.0,0.017,0.991,0.662,88.524
43.0,0.0,1.0,422.0,3.0,5.0,3.0,599.0,66.0,111.0,6.0,1735493100.0,0.73,0.0,227.0,0.58,1.0,1224826600.0,2027198500.0,42.0,0.0,799.0,1.0,42.0,1.0,295.0,4.0,0.0,0.02,0.992,0.563,87.282
43.0,0.0,1.0,414.0,3.0,5.0,3.0,613.0,69.0,119.0,6.0,1715992300.0,0.72,0.0,215.0,0.6,1.0,1201343400.0,2053186200.0,44.0,0.0,795.0,1.0,41.0,1.0,303.0,4.0,4.032,0.021,0.993,0.548,87.003
42.0,0.0,1.0,422.0,3.0,5.0,3.0,601.0,66.0,128.0,6.0,1796217600.0,0.73,0.0,202.0,0.56,1.0,1077908000.0,2096635100.0,44.0,0.0,786.0,1.0,43.0,1.0,317.0,4.0,11.294,0.02,0.997,0.581,84.878
44.0,0.0,1.0,416.0,3.0,5.0,3.0,594.0,66.0,113.0,6.0,1738629500.0,0.72,0.0,250.0,0.6,1.0,1167407100.0,1956042100.0,43.0,0.0,804.0,1.0,41.0,1.0,297.0,4.0,0.0,0.018,0.992,0.652,82.695
43.0,0.0,1.0,424.0,3.0,5.0,3.0,598.0,65.0,128.0,6.0,1775668000.0,0.73,0.0,202.0,0.55,1.0,1073741800.0,2088427400.0,45.0,0.0,791.0,1.0,44.0,1.0,311.0,4.0,13.786,0.019,0.998,0.638,82.216
43.0,0.0,1.0,430.0,3.0,5.0,3.0,591.0,64.0,126.0,6.0,1810480900.0,0.72,0.0,216.0,0.56,1.0,1073741800.0,2105928100.0,41.0,0.0,801.0,1.0,43.0,1.0,313.0,4.0,13.37,0.022,0.997,0.571,79.855
42.0,0.0,1.0,425.0,3.0,5.0,3.0,608.0,65.0,128.0,6.0,1781258800.0,0.73,0.0,202.0,0.54,1.0,1109223200.0,2098236700.0,43.0,0.0,796.0,1.0,44.0,1.0,311.0,4.0,11.521,0.021,0.997,0.622,78.195
44.0,0.0,1.0,419.0,3.0,5.0,3.0,599.0,66.0,111.0,6.0,1739910700.0,0.71,0.0,292.0,0.58,1.0,1186275100.0,1976739800.0,43.0,0.0,794.0,1.0,41.0,1.0,287.0,4.0,0.0,0.019,0.994,0.656,77.897
43.0,0.0,1.0,426.0,3.0,5.0,3.0,601.0,64.0,128.0,6.0,1742441100.0,0.73,0.0,214.0,0.55,1.0,1073741800.0,2142249100.0,43.0,0.0,780.0,1.0,43.0,1.0,320.0,4.0,13.983,0.019,0.998,0.692,76.781
44.0,0.0,1.0,420.0,3.0,5.0,3.0,606.0,63.0,128.0,6.0,1775523300.0,0.73,0.0,202.0,0.53,1.0,1073741800.0,2083636600.0,43.0,0.0,789.0,1.0,44.0,1.0,307.0,4.0,13.688,0.022,0.998,0.602,76.361
43.0,0.0,1.0,420.0,3.0,5.0,3.0,606.0,63.0,111.0,6.0,1721762300.0,0.72,0.0,315.0,0.61,1.0,1135241500.0,2054111200.0,43.0,0.0,801.0,1.0,42.0,1.0,302.0,4.0,0.0,0.02,0.991,0.664,76.342
42.0,0.0,1.0,422.0,3.0,5.0,3.0,597.0,64.0,127.0,6.0,1773889500.0,0.72,0.0,202.0,0.55,1.0,1076969200.0,2110456300.0,43.0,0.0,795.0,1.0,44.0,1.0,315.0,4.0,11.318,0.021,0.997,0.615,75.464
42.0,0.0,1.0,408.0,3.0,5.0,3.0,613.0,70.0,118.0,6.0,1674260500.0,0.73,0.0,268.0,0.59,1.0,1227354800.0,1994297300.0,44.0,0.0,777.0,1.0,40.0,1.0,291.0,4.0,0.0,0.019,0.994,0.704,75.459
43.0,0.0,1.0,416.0,3.0,5.0,3.0,606.0,67.0,116.0,6.0,1702115600.0,0.72,0.0,310.0,0.59,1.0,1220798700.0,1989776100.0,45.0,0.0,791.0,1.0,41.0,1.0,295.0,4.0,0.0,0.021,0.997,0.637,75.374
44.0,0.0,1.0,412.0,3.0,5.0,3.0,615.0,63.0,113.0,6.0,1675816200.0,0.72,0.0,275.0,0.59,1.0,1184751900.0,1993660400.0,44.0,0.0,786.0,1.0,41.0,1.0,283.0,4.0,0.0,0.018,0.993,0.756,74.567
45.0,0.0,1.0,413.0,3.0,5.0,3.0,612.0,68.0,112.0,6.0,1742312000.0,0.72,0.0,245.0,0.58,1.0,1204369400.0,1984614800.0,43.0,0.0,793.0,1.0,41.0,1.0,286.0,4.0,0.0,0.022,0.994,0.619,73.421
43.0,0.0,1.0,411.0,3.0,5.0,3.0,613.0,66.0,111.0,6.0,1723902800.0,0.72,0.0,244.0,0.59,1.0,1201121800.0,1983371400.0,44.0,0.0,788.0,1.0,41.0,1.0,286.0,4.0,0.0,0.019,0.994,0.728,72.359
44.0,0.0,1.0,417.0,3.0,5.0,3.0,603.0,67.0,118.0,6.0,1684505300.0,0.72,0.0,336.0,0.58,1.0,1103171300.0,2012044000.0,43.0,0.0,781.0,1.0,40.0,1.0,290.0,4.0,0.0,0.023,0.995,0.612,72.278
42.0,0.0,1.0,414.0,3.0,5.0,3.0,597.0,68.0,119.0,6.0,1688067800.0,0.72,0.0,266.0,0.61,1.0,1198879700.0,1966896400.0,45.0,0.0,788.0,1.0,40.0,1.0,295.0,4.0,0.0,0.018,0.993,0.785,70.499
44.0,0.0,1.0,446.0,3.0,5.0,3.0,599.0,64.0,125.0,6.0,1811872300.0,0.73,0.0,202.0,0.54,1.0,1073741800.0,2055559700.0,44.0,0.0,793.0,1.0,44.0,1.0,312.0,4.0,13.679,0.022,0.997,0.668,68.781
42.0,0.0,1.0,424.0,3.0,5.0,3.0,606.0,63.0,128.0,6.0,1762756200.0,0.73,0.0,220.0,0.56,1.0,1073741800.0,2128588400.0,45.0,0.0,796.0,1.0,44.0,1.0,314.0,4.0,13.939,0.021,0.998,0.703,68.478
43.0,0.0,1.0,431.0,3.0,5.0,3.0,608.0,63.0,128.0,6.0,1758847900.0,0.73,0.0,207.0,0.55,1.0,1073741800.0,2131296400.0,42.0,0.0,796.0,1.0,44.0,1.0,312.0,4.0,13.867,0.022,0.999,0.669,67.015
44.0,0.0,1.0,406.0,3.0,5.0,3.0,619.0,68.0,116.0,6.0,1730929400.0,0.72,0.0,222.0,0.6,1.0,1183148000.0,1976478600.0,45.0,0.0,795.0,1.0,41.0,1.0,289.0,4.0,2.023,0.024,0.993,0.639,64.591
42.0,0.0,1.0,407.0,3.0,5.0,3.0,595.0,66.0,119.0,6.0,1682304100.0,0.71,0.0,312.0,0.61,1.0,1136214300.0,1994033800.0,44.0,0.0,790.0,1.0,40.0,1.0,293.0,4.0,0.0,0.02,0.993,0.812,61.759
43.0,0.0,1.0,425.0,3.0,5.0,3.0,616.0,65.0,128.0,6.0,1781786100.0,0.73,0.0,202.0,0.54,1.0,1081175000.0,2132919600.0,42.0,0.0,800.0,1.0,44.0,1.0,311.0,4.0,11.822,0.023,0.998,0.72,60.951
42.0,0.0,1.0,424.0,3.0,5.0,3.0,598.0,68.0,112.0,6.0,1723517000.0,0.72,0.0,316.0,0.61,1.0,1179410200.0,2005266300.0,44.0,0.0,790.0,1.0,40.0,1.0,296.0,4.0,0.0,0.024,0.992,0.693,60.45
43.0,0.0,1.0,427.0,3.0,5.0,3.0,606.0,63.0,128.0,6.0,1814863400.0,0.72,0.0,216.0,0.53,1.0,1073741800.0,2112416500.0,43.0,0.0,795.0,1.0,44.0,1.0,310.0,4.0,14.168,0.022,0.998,0.775,58.192
43.0,0.0,1.0,425.0,3.0,5.0,3.0,594.0,65.0,107.0,6.0,1730999800.0,0.73,0.0,291.0,0.6,1.0,1184381700.0,1979125100.0,42.0,0.0,796.0,1.0,40.0,1.0,294.0,4.0,0.0,0.021,0.989,0.811,58.004
44.0,0.0,1.0,427.0,3.0,5.0,3.0,606.0,65.0,128.0,6.0,1775578900.0,0.73,0.0,202.0,0.53,1.0,1073741800.0,2118160100.0,41.0,0.0,787.0,1.0,44.0,1.0,315.0,4.0,14.149,0.024,0.998,0.759,53.93
43.0,0.0,1.0,408.0,3.0,5.0,3.0,592.0,65.0,116.0,6.0,1704497700.0,0.71,0.0,306.0,0.57,1.0,1152763500.0,2005750500.0,42.0,0.0,783.0,1.0,40.0,1.0,291.0,4.0,0.75,0.027,0.995,0.702,52.829
43.0,0.0,1.0,428.0,3.0,5.0,3.0,609.0,63.0,128.0,6.0,1780305200.0,0.74,0.0,202.0,0.54,1.0,1073741800.0,2123741700.0,44.0,0.0,786.0,1.0,44.0,1.0,320.0,4.0,14.364,0.023,0.997,0.828,52.307
41.0,0.0,1.0,430.0,3.0,5.0,3.0,606.0,63.0,124.0,6.0,1788996600.0,0.73,0.0,202.0,0.56,1.0,1073741800.0,2135654300.0,42.0,0.0,801.0,1.0,45.0,1.0,315.0,4.0,13.836,0.026,0.996,0.74,51.61
44.0,0.0,1.0,415.0,3.0,5.0,3.0,600.0,68.0,113.0,6.0,1721874700.0,0.72,0.0,287.0,0.61,1.0,1207030000.0,1934316800.0,47.0,0.0,781.0,1.0,41.0,1.0,293.0,4.0,0.0,0.023,0.992,0.867,50.008
43.0,0.0,1.0,413.0,3.0,5.0,3.0,596.0,66.0,112.0,6.0,1699831200.0,0.72,0.0,252.0,0.58,1.0,1268604700.0,1905434200.0,44.0,0.0,790.0,1.0,40.0,1.0,283.0,4.0,0.0,0.022,0.994,0.926,49.192
45.0,0.0,1.0,399.0,3.0,5.0,3.0,630.0,68.0,117.0,6.0,1689154000.0,0.72,0.0,222.0,0.58,1.0,1235341300.0,1978201500.0,46.0,0.0,780.0,1.0,40.0,1.0,286.0,4.0,0.0,0.029,0.995,0.717,47.645
45.0,0.0,1.0,409.0,3.0,5.0,3.0,618.0,69.0,119.0,6.0,1733418100.0,0.71,0.0,221.0,0.59,1.0,1179298700.0,1946945300.0,45.0,0.0,789.0,1.0,41.0,1.0,288.0,4.0,2.766,0.034,0.994,0.635,46.464
43.0,0.0,1.0,424.0,3.0,5.0,3.0,609.0,62.0,128.0,6.0,1804678900.0,0.72,0.0,202.0,0.53,1.0,1073741800.0,2136710700.0,42.0,0.0,796.0,1.0,45.0,1.0,312.0,4.0,14.268,0.027,0.998,0.805,46.401
45.0,0.0,1.0,410.0,3.0,5.0,3.0,590.0,67.0,117.0,6.0,1703462500.0,0.72,0.0,298.0,0.58,1.0,1173931800.0,1951108000.0,45.0,0.0,773.0,1.0,40.0,1.0,289.0,4.0,0.75,0.03,0.997,0.717,46.351
45.0,0.0,1.0,399.0,3.0,5.0,3.0,611.0,65.0,116.0,6.0,1691465600.0,0.72,0.0,317.0,0.6,1.0,1206163000.0,1946502100.0,45.0,0.0,777.0,1.0,40.0,1.0,294.0,4.0,0.0,0.026,0.997,0.885,43.93
43.0,0.0,1.0,410.0,3.0,5.0,3.0,604.0,67.0,113.0,6.0,1694082700.0,0.72,0.0,308.0,0.6,1.0,1215307000.0,1942158300.0,45.0,0.0,790.0,1.0,40.0,1.0,289.0,4.0,0.0,0.024,0.996,0.976,42.519
44.0,0.0,1.0,412.0,3.0,5.0,3.0,613.0,69.0,110.0,6.0,1690441000.0,0.72,0.0,277.0,0.62,1.0,1237996800.0,1968614400.0,44.0,0.0,791.0,1.0,39.0,1.0,285.0,4.0,0.0,0.025,0.992,0.948,41.055
45.0,0.0,1.0,409.0,3.0,5.0,3.0,615.0,70.0,107.0,6.0,1720785200.0,0.74,0.0,244.0,0.6,1.0,1271538600.0,1974402300.0,43.0,0.0,777.0,1.0,40.0,1.0,294.0,4.0,0.0,0.029,0.991,0.902,38.285
46.0,0.0,1.0,400.0,3.0,5.0,3.0,608.0,67.0,115.0,6.0,1714643700.0,0.72,0.0,284.0,0.59,1.0,1191605000.0,1946462500.0,45.0,0.0,777.0,1.0,40.0,1.0,294.0,4.0,0.75,0.031,0.997,0.875,37.05
43.0,0.0,1.0,403.0,3.0,5.0,3.0,614.0,71.0,117.0,6.0,1710308900.0,0.71,0.0,260.0,0.61,1.0,1227005800.0,1949358600.0,45.0,0.0,791.0,1.0,40.0,1.0,291.0,4.0,0.75,0.033,0.993,0.88,34.544
44.0,0.0,1.0,405.0,3.0,5.0,4.0,614.0,67.0,116.0,6.0,1655918600.0,0.73,0.0,309.0,0.57,1.0,1213705900.0,1952454900.0,44.0,0.0,778.0,1.0,40.0,1.0,282.0,4.0,0.083,0.033,0.996,0.885,34.409
43.0,0.0,1.0,412.0,3.0,5.0,3.0,600.0,67.0,111.0,6.0,1706042800.0,0.71,0.0,307.0,0.6,1.0,1189447200.0,1961953000.0,44.0,0.0,791.0,1.0,40.0,1.0,277.0,4.0,0.75,0.033,0.993,0.923,32.392
42.0,0.0,1.0,402.0,3.0,5.0,3.0,597.0,64.0,107.0,6.0,1711380500.0,0.71,0.0,317.0,0.62,1.0,1253162500.0,1963017200.0,44.0,0.0,795.0,1.0,41.0,1.0,292.0,4.0,0.0,0.028,0.989,1.081,32.206
45.0,0.0,1.0,400.0,3.0,5.0,3.0,608.0,66.0,110.0,6.0,1726743000.0,0.72,0.0,283.0,0.59,1.0,1263727700.0,1940194700.0,44.0,0.0,790.0,1.0,40.0,1.0,287.0,4.0,0.75,0.033,0.994,0.951,31.968
46.0,0.0,1.0,410.0,3.0,5.0,4.0,612.0,68.0,112.0,6.0,1665369500.0,0.73,0.0,292.0,0.58,1.0,1283031400.0,1895459100.0,45.0,0.0,774.0,1.0,39.0,1.0,278.0,4.0,0.083,0.039,0.994,1.111,22.654
43.0,0.0,1.0,416.0,3.0,5.0,3.0,602.0,69.0,105.0,6.0,1692756200.0,0.73,0.0,296.0,0.6,1.0,1277957900.0,1937655600.0,43.0,0.0,796.0,1.0,40.0,1.0,284.0,4.0,0.75,0.038,0.988,1.18,22.051
46.0,0.0,1.0,409.0,3.0,5.0,4.0,612.0,71.0,108.0,6.0,1690045400.0,0.73,0.0,319.0,0.6,1.0,1238805800.0,1928093600.0,45.0,0.0,767.0,1.0,38.0,1.0,284.0,4.0,0.083,0.045,0.994,1.084,20.181
42.0,0.0,1.0,414.0,3.0,5.0,4.0,590.0,65.0,102.0,6.0,1723163100.0,0.72,0.0,310.0,0.62,1.0,1287509000.0,1925801200.0,44.0,0.0,786.0,1.0,41.0,1.0,289.0,4.0,0.083,0.039,0.982,1.309,19.499
43.0,0.0,1.0,390.0,3.0,5.0,4.0,623.0,66.0,110.0,6.0,1692309000.0,0.71,0.0,284.0,0.6,1.0,1250467600.0,1938966700.0,45.0,0.0,791.0,1.0,40.0,1.0,280.0,4.0,0.833,0.045,0.994,1.144,19.103
44.0,0.0,1.0,399.0,3.0,5.0,3.0,592.0,68.0,107.0,6.0,1722428900.0,0.72,0.0,286.0,0.63,1.0,1335662200.0,1887516400.0,45.0,0.0,801.0,1.0,39.0,1.0,287.0,3.0,0.75,0.052,0.989,1.425,13.373
43.0,0.0,1.0,410.0,3.0,5.0,4.0,599.0,67.0,107.0,6.0,1647425800.0,0.71,0.0,326.0,0.6,1.0,1287715100.0,1885330800.0,45.0,0.0,787.0,1.0,39.0,1.0,278.0,3.0,0.833,0.063,0.99,1.361,11.593
45.0,0.0,1.0,406.0,3.0,5.0,4.0,611.0,66.0,102.0,6.0,1709200500.0,0.71,0.0,271.0,0.62,1.0,1310491100.0,1890040600.0,43.0,0.0,805.0,1.0,39.0,1.0,272.0,3.0,0.833,0.061,0.977,1.442,11.061
44.0,0.0,1.0,404.0,3.0,5.0,4.0,591.0,64.0,108.0,6.0,1651329500.0,0.72,0.0,338.0,0.58,1.0,1293246000.0,1851784700.0,44.0,0.0,782.0,1.0,39.0,1.0,274.0,3.0,0.85,0.064,0.986,1.441,10.695
